run_date,stage_num,stage_label,mode,workload,client_mean_mean,client_mean_std,client_p50_mean,client_p50_std,client_p95_mean,client_p95_std,client_p99_mean,client_p99_std,server_mean_mean,server_mean_std,server_p50_mean,server_p50_std,server_p95_mean,server_p95_std,server_p99_mean,server_p99_std,successful_samples_mean,error_rate_mean,client_mean_mean_delta_prev,client_mean_mean_delta_from_s0,client_mean_std_delta_prev,client_mean_std_delta_from_s0,client_p50_mean_delta_prev,client_p50_mean_delta_from_s0,client_p50_std_delta_prev,client_p50_std_delta_from_s0,client_p95_mean_delta_prev,client_p95_mean_delta_from_s0,client_p95_std_delta_prev,client_p95_std_delta_from_s0,client_p99_mean_delta_prev,client_p99_mean_delta_from_s0,client_p99_std_delta_prev,client_p99_std_delta_from_s0,server_mean_mean_delta_prev,server_mean_mean_delta_from_s0,server_mean_std_delta_prev,server_mean_std_delta_from_s0,server_p50_mean_delta_prev,server_p50_mean_delta_from_s0,server_p50_std_delta_prev,server_p50_std_delta_from_s0,server_p95_mean_delta_prev,server_p95_mean_delta_from_s0,server_p95_std_delta_prev,server_p95_std_delta_from_s0,server_p99_mean_delta_prev,server_p99_mean_delta_from_s0,server_p99_std_delta_prev,server_p99_std_delta_from_s0
2025-11-09,3,S3,concurrent,ce_nobatch,15.877934,,13.975999999999999,,23.68039999999999,,26.88208,,6.175008,,6.0885,,6.946949999999999,,7.44512,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,concurrent,ce_nobatch,19.192858,,17.6965,,30.34314999999999,,42.58590999999996,,7.462724000000001,,6.8134999999999994,,11.220799999999995,,16.929709999999996,,500.0,0.0,3.3149240000000013,3.3149240000000013,,,3.7205000000000013,3.7205000000000013,,,6.662749999999999,6.662749999999999,,,15.703829999999964,15.703829999999964,,,1.2877160000000005,1.2877160000000005,,,0.7249999999999996,0.7249999999999996,,,4.273849999999996,4.273849999999996,,,9.484589999999997,9.484589999999997,,
2025-11-09,3,S3,concurrent,cr_batch,106.632244,,104.89949999999999,,130.9931,,146.4539,,13.089322,,12.756,,14.898699999999993,,20.48246,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,concurrent,cr_batch,110.16736999999999,,108.97149999999999,,135.34099999999995,,148.12673999999996,,12.750350000000001,,12.5125,,13.800649999999997,,21.246879999999997,,500.0,0.0,3.535125999999991,3.535125999999991,,,4.072000000000003,4.072000000000003,,,4.347899999999953,4.347899999999953,,,1.672839999999951,1.672839999999951,,,-0.3389719999999983,-0.3389719999999983,,,-0.24350000000000094,-0.24350000000000094,,,-1.0980499999999953,-1.0980499999999953,,,0.7644199999999977,0.7644199999999977,,
2025-11-09,3,S3,concurrent,cr_nobatch,103.472938,,98.98750000000001,,127.7194,,143.53243999999998,,7.580021999999999,,7.3485,,8.503449999999994,,11.782569999999987,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,concurrent,cr_nobatch,104.707318,,103.801,,132.78794999999997,,146.53966999999994,,7.694944,,7.307,,8.492649999999998,,15.95752,,500.0,0.0,1.2343800000000016,1.2343800000000016,,,4.813499999999991,4.813499999999991,,,5.0685499999999735,5.0685499999999735,,,3.0072299999999643,3.0072299999999643,,,0.11492200000000086,0.11492200000000086,,,-0.041499999999999204,-0.041499999999999204,,,-0.010799999999996146,-0.010799999999996146,,,4.174950000000013,4.174950000000013,,
2025-11-09,3,S3,independent,ce_batch,17.735684000000003,,16.981,,22.292399999999994,,26.756479999999986,,11.413902,,11.245,,12.184249999999999,,13.232709999999996,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,independent,ce_batch,21.80534,,19.939999999999998,,31.98149999999999,,43.82361999999998,,13.774209999999998,,12.61,,20.04685,,29.119319999999995,,500.0,0.0,4.069655999999998,4.069655999999998,,,2.958999999999996,2.958999999999996,,,9.689099999999996,9.689099999999996,,,17.06713999999999,17.06713999999999,,,2.360307999999998,2.360307999999998,,,1.3650000000000002,1.3650000000000002,,,7.8626000000000005,7.8626000000000005,,,15.88661,15.88661,,
2025-11-09,3,S3,independent,ce_nobatch,12.700274000000002,,11.86,,18.642049999999998,,22.260559999999995,,6.117648,,6.0445,,6.92105,,7.853629999999999,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,independent,ce_nobatch,15.741507999999998,,13.7345,,25.558499999999995,,31.90833999999998,,7.3804799999999995,,6.6315,,11.697449999999995,,15.727729999999989,,500.0,0.0,3.0412339999999958,3.0412339999999958,,,1.8745000000000012,1.8745000000000012,,,6.9164499999999975,6.9164499999999975,,,9.647779999999987,9.647779999999987,,,1.2628319999999995,1.2628319999999995,,,0.5869999999999997,0.5869999999999997,,,4.776399999999994,4.776399999999994,,,7.87409999999999,7.87409999999999,,
2025-11-09,3,S3,independent,cr_batch,100.56626999999999,,106.0245,,133.7167,,146.20513999999997,,12.606772000000001,,12.489,,13.694499999999998,,14.629359999999998,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,independent,cr_batch,101.97198,,106.76249999999999,,135.5656,,148.14766,,12.754786,,12.5975,,13.700849999999999,,17.067989999999995,,500.0,0.0,1.4057100000000133,1.4057100000000133,,,0.7379999999999853,0.7379999999999853,,,1.8488999999999862,1.8488999999999862,,,1.9425200000000302,1.9425200000000302,,,0.1480139999999981,0.1480139999999981,,,0.10849999999999937,0.10849999999999937,,,0.006350000000001188,0.006350000000001188,,,2.4386299999999963,2.4386299999999963,,
2025-11-09,3,S3,independent,cr_nobatch,95.09882400000001,,99.911,,129.5341,,140.41108,,7.251122,,7.175,,8.136999999999999,,9.128549999999999,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-09,4,S4,independent,cr_nobatch,96.42826800000002,,100.6705,,130.9031,,144.18126999999998,,7.378036,,7.208,,8.401899999999996,,12.049949999999994,,500.0,0.0,1.3294440000000094,1.3294440000000094,,,0.7595000000000027,0.7595000000000027,,,1.3689999999999998,1.3689999999999998,,,3.7701899999999853,3.7701899999999853,,,0.1269140000000002,0.1269140000000002,,,0.03300000000000036,0.03300000000000036,,,0.26489999999999725,0.26489999999999725,,,2.921399999999995,2.921399999999995,,
2025-11-11,2,S2,concurrent,ce_batch,18.737946000000004,,17.6495,,23.603149999999992,,26.723859999999988,,11.817096000000001,,11.699,,12.8637,,13.769879999999997,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-11,3,S3,concurrent,ce_batch,19.731332000000002,,18.4565,,25.685449999999992,,28.542329999999996,,11.898346,,11.743500000000001,,12.973549999999998,,13.873109999999999,,500.0,0.0,0.9933859999999974,0.9933859999999974,,,0.8069999999999986,0.8069999999999986,,,2.0823,2.0823,,,1.8184700000000085,1.8184700000000085,,,0.08124999999999893,0.08124999999999893,,,0.044500000000001094,0.044500000000001094,,,0.109849999999998,0.109849999999998,,,0.10323000000000171,0.10323000000000171,,
2025-11-11,4,S4,concurrent,ce_batch,24.443337999999997,,23.1685,,36.2733,,43.119009999999996,,14.485815999999998,,13.216000000000001,,20.766299999999994,,28.242729999999987,,500.0,0.0,4.712005999999995,5.705391999999993,,,4.712000000000003,5.519000000000002,,,10.587850000000007,12.670150000000007,,,14.57668,16.395150000000008,,,2.587469999999998,2.668719999999997,,,1.4725000000000001,1.5170000000000012,,,7.792749999999996,7.902599999999994,,,14.369619999999989,14.47284999999999,,
2025-11-11,2,S2,concurrent,ce_nobatch,15.194234,,13.5855,,23.2365,,25.714379999999988,,6.395932000000001,,6.3365,,7.214,,7.58126,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
